city,city_ascii,lat,lon,country,iso2,iso3,admin_name,capital,population,id,csafp,csa_name,csa_name_short,cbsafp,cbsa_name,cbsa_name_short,geometry,type,location_id,name,name_short
Cottage Grove,Cottage Grove,44.8161,-92.9274,United States,US,USA,Minnesota,NA,36029,1840006735,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-92.9274, 44.8161)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Maplewood,Maplewood,44.984,-93.0247,United States,US,USA,Minnesota,NA,40150,1840008937,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.0247, 44.984)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Eden Prairie,Eden Prairie,44.8487,-93.4595,United States,US,USA,Minnesota,NA,63914,1840007821,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.4595, 44.8487)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Saint Francis,Saint Francis,45.399,-93.3896,United States,US,USA,Minnesota,NA,6425,1840008905,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.3896, 45.399)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Stewartville,Stewartville,43.8602,-92.489,United States,US,USA,Minnesota,NA,6049,1840008985,462,"Rochester-Austin, MN",Rochester,40340,"Rochester, MN",Rochester,"c(-92.489, 43.8602)",csa,csa462,"Rochester-Austin, MN",Rochester
Kasson,Kasson,44.0328,-92.7483,United States,US,USA,Minnesota,NA,7443,1840007913,462,"Rochester-Austin, MN",Rochester,40340,"Rochester, MN",Rochester,"c(-92.7483, 44.0328)",csa,csa462,"Rochester-Austin, MN",Rochester
Inver Grove Heights,Inver Grove Heights,44.8246,-93.0596,United States,US,USA,Minnesota,NA,35077,1840007858,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.0596, 44.8246)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
New Hope,New Hope,45.0375,-93.3869,United States,US,USA,Minnesota,NA,20877,1840007829,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.3869, 45.0375)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Waconia,Waconia,44.8411,-93.7933,United States,US,USA,Minnesota,NA,12020,1840010008,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.7933, 44.8411)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Marshall,Marshall,44.4488,-95.7897,United States,US,USA,Minnesota,NA,13448,1840007879,NA,NA,NA,32140,"Marshall, MN",Marshall,"c(-95.7897, 44.4488)",cbsa,cbsa32140,"Marshall, MN",Marshall
Saint Peter,Saint Peter,44.3295,-93.9643,United States,US,USA,Minnesota,NA,12149,1840008972,359,"Mankato-New Ulm-North Mankato, MN",Mankato,31860,"Mankato-North Mankato, MN",Mankato,"c(-93.9643, 44.3295)",csa,csa359,"Mankato-New Ulm-North Mankato, MN",Mankato
Delano,Delano,45.0377,-93.7918,United States,US,USA,Minnesota,NA,5734,1840006710,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.7918, 45.0377)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Saint Joseph,Saint Joseph,45.5609,-94.3075,United States,US,USA,Minnesota,NA,6743,1840008882,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,41060,"St. Cloud, MN",St. Cloud,"c(-94.3075, 45.5609)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Saint Michael,Saint Michael,45.2014,-93.6919,United States,US,USA,Minnesota,NA,17295,1840008901,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.6919, 45.2014)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
North Branch,North Branch,45.5137,-92.9601,United States,US,USA,Minnesota,NA,6569,1840007790,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-92.9601, 45.5137)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
South Saint Paul,South Saint Paul,44.8874,-93.0408,United States,US,USA,Minnesota,NA,20217,1840008948,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.0408, 44.8874)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Zimmerman,Zimmerman,45.4415,-93.5977,United States,US,USA,Minnesota,NA,8530,1840009993,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.5977, 45.4415)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Faribault,Faribault,44.2986,-93.2787,United States,US,USA,Minnesota,NA,24012,1840007889,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,22060,"Faribault-Northfield, MN",Faribault,"c(-93.2787, 44.2986)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Saint Paul Park,Saint Paul Park,44.8359,-92.9949,United States,US,USA,Minnesota,NA,5381,1840008917,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-92.9949, 44.8359)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Bloomington,Bloomington,44.8306,-93.315,United States,US,USA,Minnesota,NA,85319,1840006747,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.315, 44.8306)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Corcoran,Corcoran,45.1089,-93.5836,United States,US,USA,Minnesota,NA,5686,1840006744,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.5836, 45.1089)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Otsego,Otsego,45.266,-93.62,United States,US,USA,Minnesota,NA,16094,1840008899,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.62, 45.266)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Shakopee,Shakopee,44.7745,-93.4763,United States,US,USA,Minnesota,NA,40610,1840008955,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.4763, 44.7745)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Victoria,Victoria,44.8634,-93.659,United States,US,USA,Minnesota,NA,8917,1840010007,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.659, 44.8634)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Chaska,Chaska,44.8166,-93.6092,United States,US,USA,Minnesota,NA,26016,1840006760,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.6092, 44.8166)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Alexandria,Alexandria,45.8748,-95.3784,United States,US,USA,Minnesota,NA,20814,1840006680,NA,NA,NA,10820,"Alexandria, MN",Alexandria,"c(-95.3784, 45.8748)",cbsa,cbsa10820,"Alexandria, MN",Alexandria
Orono,Orono,44.9647,-93.5904,United States,US,USA,Minnesota,NA,8009,1840008927,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.5904, 44.9647)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Mendota Heights,Mendota Heights,44.8813,-93.1402,United States,US,USA,Minnesota,NA,11280,1840007855,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.1402, 44.8813)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Saint Louis Park,Saint Louis Park,44.9488,-93.365,United States,US,USA,Minnesota,NA,48747,1840008935,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.365, 44.9488)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Cloquet,Cloquet,46.7221,-92.4924,United States,US,USA,Minnesota,NA,12922,1840006646,NA,NA,NA,20260,"Duluth, MN-WI","Duluth, MN","c(-92.4924, 46.7221)",cbsa,cbsa20260,"Duluth, MN-WI","Duluth, MN"
Minnetrista,Minnetrista,44.9355,-93.7103,United States,US,USA,Minnesota,NA,7397,1840007833,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.7103, 44.9355)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Albertville,Albertville,45.2365,-93.6617,United States,US,USA,Minnesota,NA,7401,1840006706,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.6617, 45.2365)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Baxter,Baxter,46.342,-94.28,United States,US,USA,Minnesota,NA,8198,1840006643,NA,NA,NA,14660,"Brainerd, MN",Brainerd,"c(-94.28, 46.342)",cbsa,cbsa14660,"Brainerd, MN",Brainerd
Lindstrom,Lindstrom,45.3869,-92.8475,United States,US,USA,Minnesota,NA,8521,1840008892,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-92.8475, 45.3869)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Hugo,Hugo,45.1671,-92.9588,United States,US,USA,Minnesota,NA,14532,1840006739,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-92.9588, 45.1671)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Plymouth,Plymouth,45.0225,-93.4617,United States,US,USA,Minnesota,NA,77216,1840008929,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.4617, 45.0225)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Blaine,Blaine,45.1696,-93.2078,United States,US,USA,Minnesota,NA,62892,1840006719,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.2078, 45.1696)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Brooklyn Park,Brooklyn Park,45.1112,-93.3505,United States,US,USA,Minnesota,NA,79707,1840004023,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.3505, 45.1112)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Richfield,Richfield,44.8762,-93.2826,United States,US,USA,Minnesota,NA,35949,1840008930,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.2826, 44.8762)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Dayton,Dayton,45.1905,-93.4757,United States,US,USA,Minnesota,NA,5387,1840006750,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.4757, 45.1905)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Ramsey,Ramsey,45.2618,-93.4494,United States,US,USA,Minnesota,NA,26206,1840008904,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.4494, 45.2618)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
North Saint Paul,North Saint Paul,45.0137,-92.9995,United States,US,USA,Minnesota,NA,12338,1840007843,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-92.9995, 45.0137)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Hutchinson,Hutchinson,44.8856,-94.3763,United States,US,USA,Minnesota,NA,13767,1840006756,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,26780,"Hutchinson, MN",Hutchinson,"c(-94.3763, 44.8856)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Bemidji,Bemidji,47.4798,-94.8833,United States,US,USA,Minnesota,NA,16271,1840006600,NA,NA,NA,13420,"Bemidji, MN",Bemidji,"c(-94.8833, 47.4798)",cbsa,cbsa13420,"Bemidji, MN",Bemidji
Chisago City,Chisago City,45.3475,-92.9115,United States,US,USA,Minnesota,NA,5062,1840000269,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-92.9115, 45.3475)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Austin,Austin,43.672,-92.9744,United States,US,USA,Minnesota,NA,25105,1840006830,462,"Rochester-Austin, MN",Rochester,12380,"Austin, MN",Austin,"c(-92.9744, 43.672)",csa,csa462,"Rochester-Austin, MN",Rochester
Lakeville,Lakeville,44.6777,-93.2522,United States,US,USA,Minnesota,NA,61938,1840007859,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.2522, 44.6777)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Sauk Rapids,Sauk Rapids,45.5981,-94.154,United States,US,USA,Minnesota,NA,13631,1840008873,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,41060,"St. Cloud, MN",St. Cloud,"c(-94.154, 45.5981)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Falcon Heights,Falcon Heights,44.9899,-93.177,United States,US,USA,Minnesota,NA,5554,1840007838,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.177, 44.9899)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Champlin,Champlin,45.1703,-93.3904,United States,US,USA,Minnesota,NA,24231,1840006746,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.3904, 45.1703)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Woodbury,Woodbury,44.9056,-92.9231,United States,US,USA,Minnesota,NA,68820,1840009998,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-92.9231, 44.9056)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Sartell,Sartell,45.6187,-94.2202,United States,US,USA,Minnesota,NA,17147,1840008886,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,41060,"St. Cloud, MN",St. Cloud,"c(-94.2202, 45.6187)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Duluth,Duluth,46.7797,-92.1334,United States,US,USA,Minnesota,NA,120418,1840007685,NA,NA,NA,20260,"Duluth, MN-WI","Duluth, MN","c(-92.1334, 46.7797)",cbsa,cbsa20260,"Duluth, MN-WI","Duluth, MN"
Saint Paul,Saint Paul,44.9477,-93.104,United States,US,USA,Minnesota,admin,302398,1840008940,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.104, 44.9477)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
East Grand Forks,East Grand Forks,47.9283,-97.0137,United States,US,USA,Minnesota,NA,8699,1840007700,NA,NA,NA,24220,"Grand Forks, ND-MN","Grand Forks, ND","c(-97.0137, 47.9283)",cbsa,cbsa24220,"Grand Forks, ND-MN","Grand Forks, ND"
Saint Anthony,Saint Anthony,45.0275,-93.2174,United States,US,USA,Minnesota,NA,9007,1840008933,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.2174, 45.0275)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
New Brighton,New Brighton,45.0658,-93.2061,United States,US,USA,Minnesota,NA,22496,1840007841,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.2061, 45.0658)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Moorhead,Moorhead,46.8674,-96.7457,United States,US,USA,Minnesota,NA,42492,1840007731,244,"Fargo-Wahpeton, ND-MN",Fargo,22020,"Fargo, ND-MN","Fargo, ND","c(-96.7457, 46.8674)",csa,csa244,"Fargo-Wahpeton, ND-MN",Fargo
Ham Lake,Ham Lake,45.2545,-93.2039,United States,US,USA,Minnesota,NA,16221,1840006720,378,"Minneapolis-St. Paul, MN-WI",Minneapolis,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Minneapolis,"c(-93.2039, 45.2545)",csa,csa378,"Minneapolis-St. Paul, MN-WI",Minneapolis
Wayne,Wayne,42.2774,-83.3877,United States,US,USA,Michigan,NA,16954,1840001846,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.3877, 42.2774)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Grand Haven,Grand Haven,43.0553,-86.22,United States,US,USA,Michigan,NA,10911,1840002995,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-86.22, 43.0553)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Alpena,Alpena,45.0745,-83.4383,United States,US,USA,Michigan,NA,13767,1840003947,NA,NA,NA,10980,"Alpena, MI",Alpena,"c(-83.4383, 45.0745)",cbsa,cbsa10980,"Alpena, MI",Alpena
Lapeer,Lapeer,43.0447,-83.3254,United States,US,USA,Michigan,NA,13283,1840002896,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.3254, 43.0447)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Williamston,Williamston,42.6836,-84.2837,United States,US,USA,Michigan,NA,6370,1840000420,330,"Lansing-East Lansing-Owosso, MI",Lansing,29620,"Lansing-East Lansing, MI",Lansing,"c(-84.2837, 42.6836)",csa,csa330,"Lansing-East Lansing-Owosso, MI",Lansing
Holland,Holland,42.7676,-86.0984,United States,US,USA,Michigan,NA,101421,1840002996,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,26090,"Holland, MI",Holland,"c(-86.0984, 42.7676)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Charlotte,Charlotte,42.5662,-84.8304,United States,US,USA,Michigan,NA,12654,1840003107,330,"Lansing-East Lansing-Owosso, MI",Lansing,29620,"Lansing-East Lansing, MI",Lansing,"c(-84.8304, 42.5662)",csa,csa330,"Lansing-East Lansing-Owosso, MI",Lansing
Paw Paw,Paw Paw,42.2148,-85.892,United States,US,USA,Michigan,NA,8472,1840011208,310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo,28020,"Kalamazoo-Portage, MI",Kalamazoo,"c(-85.892, 42.2148)",csa,csa310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo
Hudsonville,Hudsonville,42.8634,-85.8626,United States,US,USA,Michigan,NA,7285,1840002997,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-85.8626, 42.8634)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Hazel Park,Hazel Park,42.4619,-83.0977,United States,US,USA,Michigan,NA,16530,1840002444,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.0977, 42.4619)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Frankenmuth,Frankenmuth,43.332,-83.7395,United States,US,USA,Michigan,NA,5160,1840002814,474,"Saginaw-Midland-Bay City, MI",Saginaw,40980,"Saginaw, MI",Saginaw,"c(-83.7395, 43.332)",csa,csa474,"Saginaw-Midland-Bay City, MI",Saginaw
Novi,Novi,42.4786,-83.4893,United States,US,USA,Michigan,NA,59211,1840002423,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.4893, 42.4786)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Ludington,Ludington,43.9567,-86.4431,United States,US,USA,Michigan,NA,10702,1840002547,NA,NA,NA,31220,"Ludington, MI",Ludington,"c(-86.4431, 43.9567)",cbsa,cbsa31220,"Ludington, MI",Ludington
South Haven,South Haven,42.4012,-86.2676,United States,US,USA,Michigan,NA,5742,1840003178,310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo,28020,"Kalamazoo-Portage, MI",Kalamazoo,"c(-86.2676, 42.4012)",csa,csa310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo
Houghton,Houghton,47.1122,-88.5696,United States,US,USA,Michigan,NA,16010,1840003919,NA,NA,NA,26340,"Houghton, MI",Houghton,"c(-88.5696, 47.1122)",cbsa,cbsa26340,"Houghton, MI",Houghton
Dowagiac,Dowagiac,41.9834,-86.1124,United States,US,USA,Michigan,NA,6026,1840003256,515,"South Bend-Elkhart-Mishawaka, IN-MI",South Bend,43780,"South Bend-Mishawaka, IN-MI",South Bend,"c(-86.1124, 41.9834)",csa,csa515,"South Bend-Elkhart-Mishawaka, IN-MI",South Bend
Clare,Clare,43.8245,-84.7628,United States,US,USA,Michigan,NA,5512,1840002561,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1840002561,Clare,Clare
Marquette,Marquette,46.544,-87.4082,United States,US,USA,Michigan,NA,25955,1840003923,NA,NA,NA,32100,"Marquette, MI",Marquette,"c(-87.4082, 46.544)",cbsa,cbsa32100,"Marquette, MI",Marquette
Mount Pleasant,Mount Pleasant,43.5966,-84.7758,United States,US,USA,Michigan,NA,37877,1840002663,394,"Mount Pleasant-Alma, MI",Mount Pleasant,34380,"Mount Pleasant, MI",Mount Pleasant,"c(-84.7758, 43.5966)",csa,csa394,"Mount Pleasant-Alma, MI",Mount Pleasant
Northville,Northville,42.4355,-83.489,United States,US,USA,Michigan,NA,5979,1840003958,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.489, 42.4355)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Clawson,Clawson,42.5367,-83.1504,United States,US,USA,Michigan,NA,11970,1840002440,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.1504, 42.5367)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Rochester,Rochester,42.6867,-83.1197,United States,US,USA,Michigan,NA,13017,1840002428,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.1197, 42.6867)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Cadillac,Cadillac,44.2494,-85.4137,United States,US,USA,Michigan,NA,11809,1840002512,NA,NA,NA,15620,"Cadillac, MI",Cadillac,"c(-85.4137, 44.2494)",cbsa,cbsa15620,"Cadillac, MI",Cadillac
East Grand Rapids,East Grand Rapids,42.9464,-85.6088,United States,US,USA,Michigan,NA,11637,1840002927,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,24340,"Grand Rapids-Wyoming, MI",Grand Rapids,"c(-85.6088, 42.9464)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
South Lyon,South Lyon,42.4613,-83.6526,United States,US,USA,Michigan,NA,123555,1840002432,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.6526, 42.4613)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Brighton,Brighton,42.5298,-83.7848,United States,US,USA,Michigan,NA,7604,1840003099,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.7848, 42.5298)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Big Rapids,Big Rapids,43.6992,-85.4802,United States,US,USA,Michigan,NA,14021,1840002678,266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids,13660,"Big Rapids, MI",Big Rapids,"c(-85.4802, 43.6992)",csa,csa266,"Grand Rapids-Wyoming-Muskegon, MI",Grand Rapids
Albion,Albion,42.2478,-84.7572,United States,US,USA,Michigan,NA,8920,1840003175,310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo,12980,"Battle Creek, MI",Battle Creek,"c(-84.7572, 42.2478)",csa,csa310,"Kalamazoo-Battle Creek-Portage, MI",Kalamazoo
Fraser,Fraser,42.5388,-82.9496,United States,US,USA,Michigan,NA,14622,1840002421,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.9496, 42.5388)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Roseville,Roseville,42.5074,-82.937,United States,US,USA,Michigan,NA,47602,1840003092,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.937, 42.5074)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Birmingham,Birmingham,42.5447,-83.2167,United States,US,USA,Michigan,NA,21007,1840002438,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-83.2167, 42.5447)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Grosse Pointe,Grosse Pointe,42.3915,-82.9118,United States,US,USA,Michigan,NA,5187,1840003976,220,"Detroit-Warren-Ann Arbor, MI",Detroit,19820,"Detroit-Warren-Dearborn, MI",Detroit,"c(-82.9118, 42.3915)",csa,csa220,"Detroit-Warren-Ann Arbor, MI",Detroit
Kingsford,Kingsford,45.8062,-88.0994,United States,US,USA,Michigan,NA,5021,1840001992,NA,NA,NA,27020,"Iron Mountain, MI-WI","Iron Mountain, MI","c(-88.0994, 45.8062)",cbsa,cbsa27020,"Iron Mountain, MI-WI","Iron Mountain, MI"
